SMILES,tg,MinAbsEStateIndex,MolWt,HeavyAtomMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_CHGHI,BCUT2D_LOGPHI,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0v,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,SMR_VSA10,SMR_VSA5,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,EState_VSA1,EState_VSA2,VSA_EState2,VSA_EState4,VSA_EState6,VSA_EState8,FractionCSP3,HeavyAtomCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,RingCount,MolMR,fr_NH0,fr_amide,fr_aniline,fr_benzene,fr_bicyclic,fr_imide,num_CH3,num_CH2,num_CH,num_C,num_OH,num_COC,num_OC,num_N,num_Hal,num_double_bonds
*Oc1ccc(Oc2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,150.5,0.199248796,380.399,364.271,140,,,,,0.620689655,0.965517241,1.379310345,,,,,,1.840280995,1922.349759,14.13299316,7.724744871,5.053869017,5.053869017,3.122682799,3.122682799,1.890465545,1.890465545,-4.05,6.7781403,11.84961201,0.0,107.8056023,28.74755917,20.64662037,96.67869932,0.0,0.0,136.5868946,11.8158789,13.41896176,-1.61910837,-12.21039343,0.0,0.0,29,0,0,4,4,4,109.6105,0,0,0,4,0,0,0,0,0,25,0,0,1,0,0,1
*c1cccc(-c2nc3cc(Oc4ccc5nc(-c6ccccc6)c(*)nc5c4)ccc3nc2-c2ccccc2)c1,270.0,0.098071675,500.561,480.401,182,,,,,0.487179487,1.025641026,1.717948718,,,,,,1.504731545,3082.932275,19.19710267,10.94710267,7.509574942,7.509574942,5.084602672,5.084602672,3.4148231,3.4148231,-5.42,9.399472522,34.33001351,0.0,120.8483742,45.27116213,17.00007359,120.8483742,0.0,55.83894133,159.8531395,40.59641027,17.71265616,-3.985494963,-13.13545482,0.0,0.0,39,0,0,5,7,7,154.726,4,0,0,5,2,0,0,0,0,34,0,0,0,0,0,0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(*)nn3)cc2)cc1,180.0,0.293195563,304.349,288.221,114,,,,,0.956521739,1.608695652,2.217391304,,,,,,2.565621433,1488.128388,11.21092377,6.009586031,4.127266326,4.127266326,2.569020065,2.569020065,1.497525256,1.497525256,-2.88,4.569639119,6.196843572,19.1187747,71.55109006,17.379012,16.04023392,60.42418708,0.0,0.0,102.0064581,6.042418708,0.0,-5.998307244,-9.31062323,-7.563842861,0.157894737,23,0,0,2,3,3,87.38,2,0,0,2,0,0,2,0,0,17,0,0,0,0,0,0
*c1ccc(Oc2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc(*)ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,268.5,0.136479568,590.682,564.474,216,,,,,0.434782609,0.934782609,1.543478261,,,,,,1.476500272,3796.249974,22.71092377,12.96092377,8.893497958,8.893497958,6.077570414,6.077570414,4.139851839,4.139851839,-6.26,10.67679511,33.938584,0.0,157.1028864,56.63970929,21.60646004,157.1028864,0.0,55.18655881,230.1622213,17.51895835,8.500112645,-5.746827946,-21.13807353,0.0,0.0,46,0,0,6,8,8,185.652,2,0,0,6,2,0,0,0,0,42,0,0,0,0,0,0
*c1ccc(-c2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc(*)ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,308.0,0.139362613,574.683,548.475,210,,,,,0.422222222,0.866666667,1.444444444,,,,,,1.512239618,3771.793548,22.30267548,12.80267548,8.883187595,8.883187595,6.169322123,6.169322123,4.208665621,4.208665621,-6.06,10.25254556,33.938584,0.0,157.1028864,56.26758861,16.86959709,157.1028864,0.0,66.3134618,229.7901007,17.51895835,8.512622756,-6.868599006,-20.79099587,0.0,0.0,45,0,0,6,8,8,184.572,2,0,0,6,2,0,0,0,0,42,0,0,0,0,0,0
*c1ccc(-c2ccc3nc(Oc4cc(-c5ccccc5)c5cc(*)ccc5n4)cc(-c4ccccc4)c3c2)cc1,300.0,0.171826641,498.585,476.409,182,,,,,0.487179487,1.0,1.615384615,,,,,,1.672702238,3185.491254,19.30267548,11.05267548,7.633187595,7.633187595,5.294322123,5.294322123,3.646165621,3.646165621,-5.28,8.891245905,33.938584,0.0,132.9332116,45.14068562,16.86959709,132.9332116,0.0,55.18655881,182.4086854,29.60379577,8.511897349,-4.791841929,-15.74125601,0.0,0.0,39,0,0,5,7,7,159.136,2,0,0,5,2,0,0,0,0,36,0,0,0,0,0,0
*Oc1ccc(Oc2ccc(OC(*)=O)cc2)cc1,118.0,0.185545267,228.203,220.139,84,,,,,1.0,1.470588235,1.941176471,,,,,,2.680954829,894.8776298,8.132993162,4.224744871,2.603954059,2.603954059,1.506101175,1.506101175,0.875945993,0.875945993,-2.49,4.069651245,6.472220865,0.0,48.33934966,22.99804733,14.5802533,48.33934966,0.0,0.0,72.06010603,5.749511833,11.21131951,0.0,-4.663487027,-0.578149945,0.0,17,0,0,2,2,2,59.61,0,0,0,2,0,0,0,0,0,13,0,0,1,0,0,1
*CC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,105.0,0.578701411,326.348,308.204,124,,,,,1.125,1.708333333,2.208333333,,,,,,3.076427491,1442.628565,11.54124145,5.928869017,4.039349465,4.039349465,2.375945993,2.375945993,1.350816675,1.350816675,-2.82,4.847916475,11.93861058,25.99461518,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,115.4574873,0.0,24.01098312,-6.499462668,-10.09643943,-14.10129036,0.263157895,24,0,0,2,2,2,87.041,0,0,0,2,0,0,2,2,0,15,0,1,2,0,0,2
*CCOCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,41.0,0.397619236,328.32,312.192,124,,,,,0.958333333,1.541666667,2.083333333,,,,,,2.505411016,1386.481638,11.44948974,5.837117307,3.595535683,3.595535683,2.09458969,2.09458969,1.161685078,1.161685078,-2.86,5.32193026,11.93861058,6.875840478,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,109.4566831,0.0,25.39206333,-2.166267021,-8.276810279,-13.37333912,0.222222222,24,0,0,2,2,2,84.379,0,0,0,2,0,0,0,4,0,14,0,2,2,0,0,2
*COCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,57.0,0.354389486,300.266,288.17,112,,,,,1.045454545,1.590909091,2.090909091,,,,,,2.489402116,1191.58815,10.44948974,5.337117307,3.372682799,3.372682799,1.983163248,1.983163248,1.105971857,1.105971857,-2.86,5.403678042,11.93861058,0.0,59.46625264,11.49902367,9.843390349,48.33934966,0.0,0.0,90.96132146,5.749511833,25.15524035,-1.976081567,-7.358238487,-3.177029556,0.125,22,0,0,2,2,2,74.705,0,0,0,2,0,0,0,2,0,14,0,2,2,0,0,2
*CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,47.0,0.431053006,340.375,320.215,130,,,,,0.92,1.48,2.04,,,,,,2.602105437,1564.92233,12.04124145,6.178869017,3.789349465,3.789349465,2.189391987,2.189391987,1.20803393,1.20803393,-2.82,4.874398149,11.93861058,32.36754008,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,121.8304122,0.0,25.57440733,-2.305519423,-8.930704939,-6.999131648,0.3,25,0,0,2,2,2,92.028,0,0,0,2,0,0,0,6,0,14,0,1,2,0,0,2
*CCCCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,61.0,0.51707414,326.348,308.204,124,,,,,1.041666667,1.708333333,2.375,,,,,,2.661940257,1524.148115,11.54124145,5.928869017,3.664349465,3.664349465,2.126891987,2.126891987,1.227814966,1.227814966,-2.82,4.847916475,11.93861058,25.99461518,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,115.4574873,0.0,25.75186485,-2.300200331,-8.489312759,-6.835521693,0.263157895,24,0,0,2,2,2,87.411,0,0,0,2,0,0,0,5,0,14,0,1,2,0,0,2
*CCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,53.0,0.413660903,326.348,308.204,124,,,,,0.958333333,1.541666667,2.083333333,,,,,,2.581668898,1465.648115,11.54124145,5.928869017,3.664349465,3.664349465,2.126891987,2.126891987,1.17678393,1.17678393,-2.82,4.847916475,11.93861058,25.99461518,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,115.4574873,0.0,25.48691482,-2.23723803,-8.618115788,-6.766693176,0.263157895,24,0,0,2,2,2,87.411,0,0,0,2,0,0,0,5,0,14,0,1,2,0,0,2
*CCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,45.0,0.394277332,312.321,296.193,118,,,,,1.0,1.565217391,2.086956522,,,,,,2.562085025,1367.195759,11.04124145,5.678869017,3.539349465,3.539349465,2.064391987,2.064391987,1.14553393,1.14553393,-2.82,4.836035767,11.93861058,19.62169028,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,109.0845624,0.0,25.3863104,-2.157209076,-8.243409462,-6.453489177,0.222222222,23,0,0,2,2,2,82.794,0,0,0,2,0,0,0,4,0,14,0,1,2,0,0,2
*CCCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,20.0,0.492525529,312.321,296.193,118,,,,,1.086956522,1.739130435,2.391304348,,,,,,2.641391141,1425.695759,11.04124145,5.678869017,3.539349465,3.539349465,2.064391987,2.064391987,1.196564966,1.196564966,-2.82,4.836035767,11.93861058,19.62169028,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,109.0845624,0.0,25.6349454,-2.205022377,-8.116008142,-6.526886107,0.222222222,23,0,0,2,2,2,82.794,0,0,0,2,0,0,0,4,0,14,0,1,2,0,0,2
*CCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,95.0,0.372539524,298.294,284.182,112,,,,,1.045454545,1.590909091,2.090909091,,,,,,2.544393976,1269.594426,10.54124145,5.428869017,3.414349465,3.414349465,2.001891987,2.001891987,1.120018411,1.120018411,-2.82,4.842830128,11.93861058,13.24876538,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,96.96212568,5.749511833,25.26939095,-2.062031121,-7.784763156,-6.008620784,0.176470588,22,0,0,2,2,2,78.177,0,0,0,2,0,0,0,3,0,14,0,1,2,0,0,2
*CCCOc1cccc(C(=O)OC(=O)c2cccc(O*)c2)c1,53.0,0.464583352,298.294,284.182,112,,,,,1.136363636,1.772727273,2.409090909,,,,,,2.620042208,1328.094426,10.54124145,5.428869017,3.414349465,3.414349465,2.001891987,2.001891987,1.171049448,1.171049448,-2.82,4.842830128,11.93861058,13.24876538,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,102.7116375,0.0,25.49736529,-2.089802983,-7.660563458,-6.088186928,0.176470588,22,0,0,2,2,2,78.177,0,0,0,2,0,0,0,3,0,14,0,1,2,0,0,2
*CCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,45.0,0.347990913,284.267,272.171,106,,,,,1.047619048,1.571428571,2.047619048,,,,,,2.53032274,1172.870802,10.04124145,5.178869017,3.289349465,3.289349465,1.950860951,1.950860951,1.094502893,1.094502893,-2.82,4.874021432,11.93861058,6.875840478,59.46625264,11.49902367,9.843390349,48.33934966,6.875840478,0.0,90.58920077,5.749511833,25.13181084,-1.946811728,-7.208204803,-5.330132551,0.125,21,0,0,2,2,2,73.56,0,0,0,2,0,0,0,2,0,14,0,1,2,0,0,2
*COc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,84.0,0.320048736,270.24,260.16,100,,,,,1.05,1.55,2.0,,,,,,2.523002957,1077.045171,9.541241452,4.928869017,3.187287393,3.187287393,1.899829914,1.899829914,1.043471857,1.043471857,-2.82,4.937893549,11.93861058,0.0,59.46625264,11.49902367,9.843390349,48.33934966,0.0,0.0,84.21627587,5.749511833,24.96751893,-1.804226905,-6.457423413,0.0,0.066666667,20,0,0,2,2,2,68.753,0,0,0,2,0,0,0,1,0,14,0,1,2,0,0,2
*CC(=O)OC(=O)COc1ccc(O*)cc1,70.0,0.283546291,208.169,200.105,78,,,,,1.4,2.066666667,2.666666667,,,,,,3.202876538,691.2329493,7.041241452,3.428869017,2.039349465,2.039349465,1.000945993,1.000945993,0.538316675,0.538316675,-2.04,3.516605033,11.93861058,6.875840478,24.16967483,11.49902367,9.843390349,24.16967483,6.875840478,0.0,55.29262296,5.749511833,23.10724835,0.0,-2.703441647,-5.634479644,0.2,15,0,0,1,1,1,48.471,0,0,0,1,0,0,0,2,0,8,0,1,2,0,0,2
*CCOCCOCCOC(=O)NCCCCCCNC(=O)O*,-6.5,0.855896549,318.37,292.162,128,,,,,0.954545455,1.545454545,2.181818182,,,,,,6.605983446,1257.921562,10.34391693,4.731544498,2.295525215,2.295525215,1.019479712,1.019479712,0.466431741,0.466431741,-1.54,3.43982092,12.18648014,32.36754008,0.0,0.0,10.61962671,0.0,9.699524635,0.0,100.9622925,0.0,24.33662713,0.0,0.0,-32.26724163,0.857142857,22,0,0,0,0,0,78.7474,0,2,0,0,0,0,0,12,0,2,0,3,2,2,0,2
*CCOCCOC(=O)NCCCCCCNC(=O)O*,17.0,0.818671961,274.317,252.141,110,,,,,1.105263158,1.789473684,2.421052632,,,,,,6.581541475,1050.138624,8.935668643,4.073296208,1.989338997,1.989338997,0.875750972,0.875750972,0.399249556,0.399249556,-1.5,2.904663923,12.18648014,32.36754008,0.0,0.0,10.61962671,0.0,9.699524635,0.0,87.84432203,0.0,24.10470571,0.0,0.0,-22.99796039,0.833333333,19,0,0,0,0,0,67.9284,0,2,0,0,0,0,0,10,0,2,0,2,2,2,0,2
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(*)cc3)cc2)cc1,240.5,0.073854183,330.343,316.231,122,,,,,0.84,1.28,1.72,,,,,,2.179755878,1567.824066,12.11917206,6.506799627,4.235249667,4.235249667,2.555097103,2.555097103,1.490897196,1.490897196,-3.6,5.736957922,29.25549908,0.0,83.63592748,5.749511833,21.79252117,72.50902449,2.823684157,0.0,106.8250595,22.43550561,26.40364642,-3.670953956,-9.507016102,0.0,0.0,25,0,0,3,3,3,95.4944,0,2,2,3,0,0,0,0,0,20,0,0,2,2,0,2
*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(*)cc3)c2)cc1,264.0,0.097847798,330.343,316.231,122,,,,,0.92,1.44,1.96,,,,,,2.246633394,1597.074066,12.11917206,6.506799627,4.235249667,4.235249667,2.555097103,2.555097103,1.522147196,1.522147196,-3.6,5.736957922,29.25549908,0.0,83.63592748,5.749511833,21.79252117,72.50902449,2.823684157,0.0,106.8250595,22.43550561,26.68894603,-3.837473711,-9.555011136,0.0,0.0,25,0,0,3,3,3,95.4944,0,2,2,3,0,0,0,0,0,20,0,0,2,2,0,2
*Oc1ccc(C(=O)NCC(C)(C)CCCNC(=O)c2ccc(*)cc2)cc1,155.0,0.055347638,352.434,328.242,136,,,,,1.192307692,1.807692308,2.423076923,,,,,,3.027639982,1722.037215,12.61917206,6.506799627,4.26164287,4.26164287,2.318293704,2.318293704,1.239700251,1.239700251,-2.82,4.528717197,17.88072653,26.44963404,59.46625264,5.749511833,21.79252117,48.33934966,2.823684157,0.0,132.5080945,6.066367068,26.92706513,-7.82044746,-8.278875833,-18.89881262,0.333333333,26,0,0,2,2,2,100.8274,0,2,0,2,0,0,2,4,0,15,0,0,2,2,0,2
*CCC(=O)NCc1cc(C)c(CNC(=O)CCO*)cc1C,80.0,0.861144687,290.363,268.187,114,,,,,1.333333333,1.904761905,2.380952381,,,,,,4.406278847,1337.511363,10.11917206,5.006799627,3.159580797,3.159580797,1.803397196,1.803397196,0.980610549,0.980610549,-1.88,3.376344636,11.81435946,46.31919388,34.33864338,0.0,10.61962671,12.08483742,9.699524635,0.0,109.6508087,0.0,25.69957001,-6.875693248,-3.562420687,-21.9024182,0.5,21,0,0,1,1,1,79.6024,0,2,0,1,0,0,2,6,0,8,0,0,2,2,0,2
*CCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,70.0,0.994690144,318.417,292.209,126,,,,,1.086956522,1.608695652,2.086956522,,,,,,3.903281234,1514.599276,11.11917206,5.506799627,3.159580797,3.159580797,1.678397196,1.678397196,0.888501997,0.888501997,-1.88,3.54350582,11.81435946,58.10710925,35.29657781,0.0,10.61962671,24.16967483,9.699524635,0.0,122.3966585,0.0,26.1588907,-3.2333184,-6.614952418,-14.4437983,0.555555556,23,0,0,1,1,1,88.5964,0,2,0,1,0,0,0,10,0,8,0,0,2,2,0,2
*c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,306.0,0.178435989,576.659,552.467,210,,,,,0.422222222,0.866666667,1.466666667,,,,,,1.457113216,3667.211045,22.19710267,12.69710267,8.759574942,8.759574942,5.959602672,5.959602672,3.987581253,3.987581253,-6.2,10.75391097,34.33001351,0.0,145.018049,56.39806511,17.00007359,145.018049,0.0,66.96584431,206.7088368,29.03729084,17.80078019,-6.827880217,-18.24352009,0.0,0.0,45,0,0,6,8,8,180.162,4,0,0,6,2,0,0,0,0,40,0,0,0,0,0,0
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc(Oc2ccc([Si](*)(C)C)cc2)cc1,-65.0,1.016563325,597.126,552.774,200,,,,,0.583333333,1.027777778,1.444444444,,,,,,3.629430641,2547.03811,23.44948974,19.41960021,6.441071367,17.75208312,3.169504647,14.14718306,2.043558654,11.51135192,-0.658701299,6.147244822,61.73123801,77.70199526,48.33934966,11.49902367,15.11031425,48.33934966,77.70199526,0.0,199.2716066,0.0,4.972091413,0.0,-13.23877364,-54.94129351,0.5,36,0,0,2,2,2,162.543,0,0,0,2,0,0,12,0,0,12,0,0,0,0,0,0
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc(Oc2ccc([Si](*)(C)C)cc2)cc1,-52.0,0.966402981,522.971,484.667,176,,,,,0.65625,1.15625,1.625,,,,,,3.495347393,2228.506042,20.54124145,16.69485534,5.72242767,14.98377959,2.882047168,11.56006576,1.820319569,9.127200159,-0.835584416,5.445059383,53.17032381,64.75166271,48.33934966,11.49902367,15.11031425,48.33934966,64.75166271,0.0,177.7603598,0.0,4.994247507,0.0,-12.56122603,-43.31376352,0.454545455,32,0,0,2,2,2,143.976,0,0,0,2,0,0,10,0,0,12,0,0,0,0,0,0
*CCOCCOC(=O)CCCC(=O)O*,-55.0,1.222281274,202.206,188.094,80,,,,,1.285714286,2.071428571,2.785714286,,,,,,5.926155782,675.2044701,6.541241452,2.928869017,1.46022532,1.46022532,0.616581624,0.616581624,0.272358627,0.272358627,-1.1,2.346795391,11.93861058,25.99461518,0.0,0.0,0.0,0.0,6.875840478,0.0,57.61018149,0.0,23.66156841,0.0,0.0,-13.77285056,0.777777778,14,0,0,0,0,0,46.528,0,0,0,0,0,0,0,7,0,2,0,2,2,0,0,2
*c1ccc(-c2nc3cc(Oc4ccc5nc(-c6ccccc6)c(*)nc5c4)ccc3nc2-c2ccccc2)cc1,304.0,0.099855845,500.561,480.401,182,,,,,0.487179487,0.974358974,1.58974359,,,,,,1.504731545,3082.932275,19.19710267,10.94710267,7.509574942,7.509574942,5.084602672,5.084602672,3.4148231,3.4148231,-5.42,9.399472522,34.33001351,0.0,120.8483742,45.27116213,17.00007359,120.8483742,0.0,55.83894133,153.8107208,46.63882898,17.65926189,-4.214415082,-13.14393893,0.0,0.0,39,0,0,5,7,7,154.726,4,0,0,5,2,0,0,0,0,34,0,0,0,0,0,0
*c1ccc(Oc2ccc(-c3cnc4ccc(Oc5ccc6nc(*)cnc6c5)cc4n3)cc2)cc1,270.0,0.08409934,440.462,424.334,160,,,,,0.588235294,1.205882353,2.0,,,,,,1.530283642,2537.02583,16.60535096,9.355350963,6.296278507,6.296278507,4.108137367,4.108137367,2.655394023,2.655394023,-4.84,8.499192292,34.33001351,0.0,96.93965233,34.25542682,21.73693655,96.93965233,0.0,33.32418236,123.970748,35.35750113,16.44429986,-2.330788332,-8.477252786,0.0,0.0,34,0,0,4,6,6,130.37,4,0,0,4,2,0,0,0,0,28,0,0,0,0,0,0
*c1ccc(-c2cnc3ccc(Oc4ccc5ncc(*)nc5c4)cc3n2)cc1,306.0,0.068424723,348.365,336.269,126,,,,,0.740740741,1.407407407,2.148148148,,,,,,1.782206471,1963.581425,13.19710267,7.447102672,5.035968144,5.035968144,3.324889077,3.324889077,2.161707805,2.161707805,-3.86,6.701777622,34.33001351,0.0,72.7699775,22.75640315,17.00007359,72.7699775,0.0,33.32418236,66.01126854,51.58191498,16.49199996,-1.465728306,-4.240788717,0.0,0.0,27,0,0,3,5,5,103.854,4,0,0,3,2,0,0,0,0,22,0,0,0,0,0,0
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5cnc6ccc(-c7ccc8ncc(*)nc8c7)cc6n5)cc4)cc3)cc2)cc1,216.0,0.170630922,608.657,584.465,222,,,,,0.425531915,0.829787234,1.340425532,,,,,,1.191018018,3715.180928,23.01359925,13.01359925,8.80658887,8.80658887,5.766385658,5.766385658,3.721838394,3.721838394,-6.6,11.64076948,34.33001351,0.0,145.279002,56.88135347,26.4737995,145.279002,0.0,44.45108534,194.9360243,35.35750113,16.61078844,-3.762604153,-17.5803475,0.0,0.0,47,0,0,6,8,8,182.322,4,0,0,6,2,0,0,0,0,40,0,0,0,0,0,0
*c1ccc(Oc2ccc(Oc3ccc(-c4cnc5ccc(-c6ccc7ncc(*)nc7c6)cc5n4)cc3)cc2)cc1,235.0,0.147748484,516.56,496.4,188,,,,,0.5,0.975,1.575,,,,,,1.367394178,3106.631347,19.60535096,11.10535096,7.546278507,7.546278507,4.983137367,4.983137367,3.228152176,3.228152176,-5.62,9.844367006,34.33001351,0.0,121.1093272,45.3823298,21.73693655,121.1093272,0.0,44.45108534,159.2673258,35.35750113,16.61742642,-3.502875546,-12.74981173,0.0,0.0,40,0,0,5,7,7,155.806,4,0,0,5,2,0,0,0,0,34,0,0,0,0,0,0
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc(*)cnc6c5)cc4n3)cc2)cc1,280.0,0.083393952,424.463,408.335,154,,,,,0.606060606,1.242424242,2.03030303,,,,,,1.605226026,2514.088312,16.19710267,9.197102672,6.285968144,6.285968144,4.199889077,4.199889077,2.734465958,2.734465958,-4.64,8.048007686,34.33001351,0.0,96.93965233,33.88330614,17.00007359,96.93965233,0.0,44.45108534,123.5986273,35.35750113,16.61842915,-3.124237603,-8.155770271,0.0,0.0,33,0,0,4,6,6,129.29,4,0,0,4,2,0,0,0,0,28,0,0,0,0,0,0
*CCOC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)O*)cc2)cc1,95.0,1.003839027,324.376,304.216,124,,,,,1.166666667,1.75,2.208333333,,,,,,3.405457222,1537.879927,11.63299316,6.020620726,4.154039102,4.154039102,2.73947703,2.73947703,1.551504033,1.551504033,-2.62,4.508597485,11.93861058,32.36754008,70.59315563,0.0,0.0,48.33934966,6.875840478,0.0,121.4582915,0.0,25.29540882,-9.679837991,-11.74910451,-14.18651757,0.3,24,0,0,2,2,2,90.134,0,0,0,2,0,0,2,3,0,15,0,1,2,0,0,2
*CCOCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,-68.0,1.59148945,384.557,344.237,158,,,,,0.666666667,1.111111111,1.555555556,,,,,,7.753652813,1914.124364,13.04124145,6.178869017,3.08522532,3.08522532,1.429081624,1.429081624,0.678608627,0.678608627,-1.1,3.587948682,11.93861058,108.8426389,0.0,0.0,0.0,0.0,6.875840478,0.0,140.4582052,0.0,25.09937807,0.0,0.0,-15.38233162,0.909090909,27,0,0,0,0,0,106.549,0,0,0,0,0,0,0,20,0,2,0,2,2,0,0,2
*CCOCCOC(=O)CCCCCCC(=O)O*,-66.0,1.370049232,244.287,224.127,98,,,,,1.058823529,1.764705882,2.411764706,,,,,,6.565039554,943.8759627,8.041241452,3.678869017,1.83522532,1.83522532,0.804081624,0.804081624,0.366108627,0.366108627,-1.1,2.592489039,11.93861058,45.11338989,0.0,0.0,0.0,0.0,6.875840478,0.0,76.72895619,0.0,24.3125211,0.0,0.0,-14.42606227,0.833333333,17,0,0,0,0,0,60.379,0,0,0,0,0,0,0,10,0,2,0,2,2,0,0,2
*CCOCCOC(=O)CCCCCC(=O)O*,-41.5,1.328815359,230.26,212.116,92,,,,,1.125,1.875,2.5625,,,,,,6.369998537,852.8618618,7.541241452,3.428869017,1.71022532,1.71022532,0.741581624,0.741581624,0.334858627,0.334858627,-1.1,2.505050426,11.93861058,38.74046498,0.0,0.0,0.0,0.0,6.875840478,0.0,70.35603129,0.0,24.14291516,0.0,0.0,-14.24424336,0.818181818,16,0,0,0,0,0,55.762,0,0,0,0,0,0,0,9,0,2,0,2,2,0,0,2
*CCOCCOC(=O)CCCCC(=O)O*,-51.0,1.280313193,216.233,200.105,86,,,,,1.2,1.933333333,2.6,,,,,,6.156602759,763.2635799,7.041241452,3.178869017,1.58522532,1.58522532,0.679081624,0.679081624,0.303608627,0.303608627,-1.1,2.422575172,11.93861058,32.36754008,0.0,0.0,0.0,0.0,6.875840478,0.0,63.98310639,0.0,23.93201055,0.0,0.0,-14.02976742,0.8,15,0,0,0,0,0,51.145,0,0,0,0,0,0,0,8,0,2,0,2,2,0,0,2
*CCOCCOC(=O)CCC(=O)O*,-38.2,1.151362365,188.179,176.083,74,,,,,1.307692308,2.076923077,2.769230769,,,,,,5.683226407,588.830382,6.041241452,2.678869017,1.33522532,1.33522532,0.554081624,0.554081624,0.241108627,0.241108627,-1.1,2.280348704,11.93861058,19.62169028,0.0,0.0,0.0,0.0,6.875840478,0.0,51.23725659,0.0,23.30019436,0.0,0.0,-13.45933377,0.75,13,0,0,0,0,0,41.911,0,0,0,0,0,0,0,6,0,2,0,2,2,0,0,2
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc(Oc2ccc([Si](*)(C)C)cc2)cc1,-37.0,0.904465568,448.816,416.56,152,,,,,0.75,1.321428571,1.785714286,,,,,,3.340911778,1916.192741,17.63299316,13.97011047,5.003783974,12.21547607,2.59458969,8.972948449,1.597080484,6.743048396,-1.012467532,4.743343434,44.6094096,51.80133017,48.33934966,11.49902367,15.11031425,48.33934966,51.80133017,0.0,156.2491131,0.0,5.029697149,0.0,-11.65457127,-32.23281035,0.4,28,0,0,2,2,2,125.409,0,0,0,2,0,0,8,0,0,12,0,0,0,0,0,0
*CCOCCOC(=O)C(CCCCCCCCC)C(=O)O*,-59.0,1.6683866,300.395,272.171,122,inf,0.023035333,inf,0.023035333,1.19047619,1.952380952,2.666666667,,,,,,7.534294279,1318.671175,10.04124145,4.678869017,2.46022532,2.46022532,1.258205769,1.258205769,0.599957479,0.599957479,-1.1,2.972753961,11.93861058,64.71113181,0.0,0.0,0.0,0.0,6.875840478,0.0,102.2206558,0.0,26.08481666,0.0,0.0,-19.20453067,0.875,21,0,0,0,0,0,78.777,0,0,0,0,0,0,1,12,1,2,0,2,2,0,0,2
